攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-5,0.7,1673.336,1673.533,0.70012,0.2,1
-4.946,0.7,1673.253,1672.99,0.7002,0.2,1
-4.844,0.7,1673.253,1672.88,0.70014,0.2,1
-4.748,0.7,1673.153,1672.88,0.70015,0.2,1
-4.646,0.7,1673.053,1672.88,0.70028,0.2,1
-4.544,0.7,1672.853,1672.5,0.70056,0.2,1
-4.448,0.7,1672.453,1672.94,0.70107,0.2,1
-4.346,0.7,1671.953,1672.44,0.70148,0.2,1
-4.246,0.7,1671.353,1672.33,0.70177,0.2,1
-4.15,0.7,1670.753,1672.33,0.702,0.2,1
-4.044,0.7,1670.053,1672,0.70215,0.2,1
-3.95,0.7,1669.353,1671.13,0.7024,0.2,1
-3.85,0.7,1668.113,1671.46,0.70266,0.2,1
-3.75,0.7,1666.713,1669.7,0.70256,0.2,1
-3.654,0.7,1665.213,1669.42,0.70265,0.2,1
-3.554,0.7,1663.813,1668.32,0.70256,0.2,1
-3.45,0.7,1662.137,1668.32,0.70241,0.2,1
-3.35,0.7,1661.053,1668.32,0.70203,0.2,1
-3.25,0.7,1660.113,1663.22,0.7017,0.2,1
-3.15,0.7,1659.229,1661.29,0.70111,0.2,1
-3.048,0.7,1658.529,1659.86,0.7006,0.2,1
-2.946,0.7,1657.797,1657.61,0.7002,0.2,1
-2.846,0.7,1657.688,1657.61,0.69981,0.2,1
-2.748,0.7,1657.689,1657.61,0.69942,0.2,1
-2.646,0.7,1657.889,1654.76,0.699,0.2,1
-2.546,0.7,1658.193,1654.81,0.69869,0.2,1
-2.448,0.7,1658.389,1654.37,0.69854,0.2,1
-2.346,0.7,1658.593,1654.37,0.69852,0.2,1
-2.25,0.7,1658.797,1654.37,0.69859,0.2,1
-2.146,0.7,1658.793,1655.91,0.69878,0.2,1
-2.046,0.7,1658.789,1655.91,0.69892,0.2,1
-1.946,0.7,1658.793,1655.91,0.69923,0.2,1
-1.846,0.7,1658.823,1655.91,0.69948,0.2,1
-1.746,0.7,1658.927,1659.04,0.69976,0.2,1
-1.646,0.7,1658.727,1659.26,0.70016,0.2,1
-1.548,0.7,1658.727,1659.26,0.70045,0.2,1
-1.446,0.7,1658.529,1659.26,0.70068,0.2,1
-1.346,0.7,1658.229,1659.75,0.70101,0.2,1
-1.248,0.7,1657.927,1659.04,0.70131,0.2,1
-1.148,0.7,1657.529,1659.32,0.70168,0.2,1
-1.05,0.7,1657.129,1658.33,0.70182,0.2,1
-0.95,0.7,1656.725,1658.33,0.70181,0.2,1
-0.85,0.7,1656.345,1657.5,0.70171,0.2,1
-0.752,0.7,1656.045,1657.5,0.70151,0.2,1
-0.65,0.7,1655.645,1657.5,0.7015,0.2,1
-0.55,0.7,1655.445,1657.5,0.70124,0.2,1
-0.448,0.7,1655.245,1655.47,0.70102,0.2,1
-0.35,0.7,1655.145,1655.47,0.70087,0.2,1
-0.25,0.7,1654.945,1655.47,0.70068,0.2,1
-0.15,0.7,1654.945,1654.04,0.7005,0.2,1
-0.046,0.7,1654.845,1653.55,0.70036,0.2,1
0,0.7,1653.637,1651.978,0.6995,0.2,1
0.05,0.7,1654.845,1654.04,0.70035,0.2,1
0.076,0.7,1644.274,1662.67,0.70796,0.2,1
0.15,0.7,1654.925,1654.04,0.70023,0.2,1
0.254,0.7,1654.925,1653.71,0.7002,0.2,1
0.354,0.7,1655.025,1653.99,0.70024,0.2,1
0.399,0.7,1646.415,1668.98,0.70947,0.2,1
0.452,0.7,1655.027,1654.54,0.70018,0.2,1
0.552,0.7,1655.125,1654.54,0.70011,0.2,1
0.652,0.7,1655.225,1654.43,0.70018,0.2,1
0.752,0.7,1655.127,1654.59,0.70033,0.2,1
0.852,0.7,1655.127,1654.59,0.70038,0.2,1
0.954,0.7,1655.127,1655.03,0.70042,0.2,1
0.965,0.7,1649.524,1677.44,0.70995,0.2,1
1.052,0.7,1655.125,1655.14,0.70046,0.2,1
1.154,0.7,1655.127,1654.81,0.7004,0.2,1
1.252,0.7,1655.125,1654.81,0.70039,0.2,1
1.352,0.7,1655.025,1654.92,0.70048,0.2,1
1.452,0.7,1655.047,1654.76,0.70039,0.2,1
1.552,0.7,1655.125,1654.65,0.70033,0.2,1
1.652,0.7,1655.123,1654.98,0.70028,0.2,1
1.706,0.7,1653.082,1679.69,0.70958,0.2,1
1.754,0.7,1655.125,1654.98,0.70032,0.2,1
1.85,0.7,1655.227,1654.81,0.70031,0.2,1
1.954,0.7,1655.325,1654.81,0.70025,0.2,1
2.054,0.7,1655.425,1654.92,0.70009,0.2,1
2.154,0.7,1655.525,1654.65,0.70002,0.2,1
2.252,0.7,1655.725,1654.65,0.69988,0.2,1
2.356,0.7,1655.925,1654.65,0.69966,0.2,1
2.456,0.7,1656.125,1655.25,0.69962,0.2,1
2.556,0.7,1656.425,1655.25,0.69958,0.2,1
2.652,0.7,1656.623,1655.36,0.69946,0.2,1
2.664,0.7,1659.462,1686.45,0.70857,0.2,1
2.752,0.7,1656.925,1655.36,0.69951,0.2,1
2.854,0.7,1657.125,1655.85,0.6995,0.2,1
2.952,0.7,1657.323,1656.79,0.69971,0.2,1
3.054,0.7,1657.323,1656.79,0.69977,0.2,1
3.152,0.7,1657.773,1656.79,0.69973,0.2,1
3.252,0.7,1658.363,1656.79,0.69966,0.2,1
3.354,0.7,1659.073,1657.39,0.69953,0.2,1
3.454,0.7,1659.663,1657.39,0.69957,0.2,1
3.55,0.7,1660.263,1658.27,0.69954,0.2,1
3.654,0.7,1660.973,1658.99,0.69948,0.2,1
3.684,0.7,1666.662,1691.67,0.70671,0.2,1
3.75,0.7,1661.573,1659.43,0.69952,0.2,1
3.854,0.7,1662.173,1659.43,0.69948,0.2,1
3.956,0.7,1662.773,1661.13,0.69955,0.2,1
4.05,0.7,1663.253,1661.51,0.69983,0.2,1
4.152,0.7,1663.593,1661.51,0.69999,0.2,1
4.252,0.7,1663.993,1663.16,0.70008,0.2,1
4.352,0.7,1664.193,1663.98,0.70029,0.2,1
4.452,0.7,1664.493,1664.42,0.70048,0.2,1
4.552,0.7,1664.693,1665.08,0.70055,0.2,1
4.652,0.7,1664.893,1665.08,0.7006,0.2,1
4.664,0.7,1672.662,1695.24,0.70474,0.2,1
4.756,0.7,1665.193,1665.69,0.70064,0.2,1
4.854,0.7,1665.285,1665.63,0.70068,0.2,1
4.956,0.7,1665.593,1666.13,0.70064,0.2,1
5.056,0.7,1665.885,1666.13,0.7005,0.2,1
5.154,0.7,1666.416,1666.13,0.70026,0.2,1
5.256,0.7,1667.105,1666.13,0.69998,0.2,1
5.354,0.7,1667.816,1666.24,0.69981,0.2,1
5.45,0.7,1668.605,1666.35,0.69954,0.2,1
5.554,0.7,1669.605,1666.68,0.69906,0.2,1
5.654,0.7,1670.617,1667.5,0.69888,0.2,1
5.664,0.7,1680.421,1696.28,0.70259,0.2,1
5.754,0.7,1671.516,1668.1,0.69893,0.2,1
5.85,0.7,1672.316,1668.82,0.69903,0.2,1
5.954,0.7,1673.116,1670.03,0.69911,0.2,1
6.054,0.7,1673.817,1671.4,0.69911,0.2,1
6.156,0.7,1674.371,1671.4,0.69925,0.2,1
6.258,0.7,1674.771,1674.2,0.69942,0.2,1
6.358,0.7,1674.965,1675.36,0.69979,0.2,1
6.458,0.7,1675.271,1675.52,0.69986,0.2,1
6.556,0.7,1675.665,1676.45,0.69989,0.2,1
6.658,0.7,1675.971,1676.34,0.69993,0.2,1
6.684,0.7,1686.421,1696.89,0.70078,0.2,1
6.75,0.7,1676.265,1676.89,0.6999,0.2,1
6.852,0.7,1676.571,1676.89,0.69995,0.2,1
6.948,0.7,1676.971,1676.89,0.69979,0.2,1
7.05,0.7,1677.565,1677,0.69944,0.2,1
7.146,0.7,1678.293,1677.17,0.69929,0.2,1
7.252,0.7,1679.305,1677.17,0.69891,0.2,1
7.35,0.7,1680.217,1677.17,0.69884,0.2,1
7.45,0.7,1681.305,1677.33,0.69853,0.2,1
7.552,0.7,1682.405,1678.21,0.69832,0.2,1
7.648,0.7,1683.517,1678.21,0.69827,0.2,1
7.684,0.7,1692.321,1696.89,0.69936,0.2,1
7.748,0.7,1684.305,1680.52,0.69858,0.2,1
7.852,0.7,1685.205,1681.78,0.69871,0.2,1
7.95,0.7,1686.017,1682.77,0.69891,0.2,1
8.05,0.7,1686.704,1684.47,0.69922,0.2,1
8.152,0.7,1687.327,1685.24,0.69943,0.2,1
8.25,0.7,1687.927,1687.39,0.69949,0.2,1
8.35,0.7,1688.417,1687.39,0.69972,0.2,1
8.446,0.7,1688.827,1687.39,0.70004,0.2,1
8.548,0.7,1689.127,1689.8,0.70023,0.2,1
8.65,0.7,1689.527,1690.74,0.70016,0.2,1
8.703,0.7,1696.552,1695.41,0.6987,0.2,1
8.748,0.7,1690.127,1690.74,0.70014,0.2,1
8.846,0.7,1690.537,1690.74,0.70024,0.2,1
8.946,0.7,1691.027,1690.74,0.7,0.2,1
9.05,0.7,1691.517,1691.23,0.70002,0.2,1
9.144,0.7,1691.938,1691.12,0.69998,0.2,1
9.248,0.7,1692.439,1691.29,0.69986,0.2,1
9.348,0.7,1692.947,1691.29,0.6998,0.2,1
9.45,0.7,1693.547,1692.27,0.69957,0.2,1
9.554,0.7,1694.147,1692.49,0.69937,0.2,1
9.615,0.7,1698.018,1695.41,0.69835,0.2,1
9.654,0.7,1694.646,1692.93,0.69955,0.2,1
9.754,0.7,1694.947,1693.37,0.69983,0.2,1
9.854,0.7,1695.347,1693.37,0.69992,0.2,1
9.954,0.7,1695.647,1694.47,0.70005,0.2,1
10.052,0.7,1696.047,1695.41,0.70006,0.2,1
10.152,0.7,1696.118,1695.41,0.69995,0.2,1
10.256,0.7,1696.118,1696.28,0.70002,0.2,1
10.358,0.7,1696.018,1696.78,0.70018,0.2,1
10.365,0.7,1697.618,1695.41,0.69833,0.2,1
10.458,0.7,1695.818,1696.78,0.70042,0.2,1
10.554,0.7,1695.618,1696.78,0.70056,0.2,1
10.652,0.7,1695.418,1696.83,0.70054,0.2,1
10.754,0.7,1695.518,1696.67,0.70019,0.2,1
10.786,0.7,1697.118,1695.35,0.69854,0.2,1
10.852,0.7,1695.718,1696.06,0.69992,0.2,1
10.952,0.7,1695.918,1695.9,0.6995,0.2,1
10.981,0.7,1696.618,1695.73,0.69881,0.2,1
11,0.7,1696.218,1696.01,0.69912,0.2,1
