攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-5,0.6,1424.7,1424.937,0.60008,0.1,1
-4.963,0.6,1424.5,1425.14,0.60025,0.1,1
-4.912,0.6,1424.532,1425.14,0.60001,0.1,1
-4.862,0.6,1424.282,1425.14,0.59994,0.1,1
-4.814,0.6,1424.133,1423.99,0.59992,0.1,1
-4.762,0.6,1423.982,1423.88,0.59971,0.1,1
-4.712,0.6,1423.738,1423.49,0.5998,0.1,1
-4.662,0.6,1423.288,1423.49,0.60008,0.1,1
-4.612,0.6,1423.038,1423.82,0.60021,0.1,1
-4.566,0.6,1422.738,1422.89,0.60038,0.1,1
-4.515,0.6,1422.233,1422.89,0.6006,0.1,1
-4.465,0.6,1421.892,1422.29,0.6006,0.1,1
-4.414,0.6,1421.532,1422.29,0.60066,0.1,1
-4.367,0.6,1421.192,1421.74,0.6006,0.1,1
-4.316,0.6,1420.937,1421.74,0.60036,0.1,1
-4.263,0.6,1420.687,1420.31,0.60031,0.1,1
-4.214,0.6,1420.438,1420.75,0.60003,0.1,1
-4.166,0.6,1420.288,1420.75,0.60005,0.1,1
-4.114,0.6,1420.138,1420.75,0.59981,0.1,1
-4.064,0.6,1419.783,1420.03,0.5999,0.1,1
-4.015,0.6,1419.637,1419.81,0.59996,0.1,1
-3.963,0.6,1419.388,1418.55,0.59996,0.1,1
-3.913,0.6,1419.153,1418.55,0.59984,0.1,1
-3.864,0.6,1418.965,1419.32,0.60002,0.1,1
-3.814,0.6,1418.753,1419.26,0.59989,0.1,1
-3.765,0.6,1418.657,1419.26,0.59975,0.1,1
-3.714,0.6,1418.458,1419.26,0.5998,0.1,1
-3.666,0.6,1418.262,1417.84,0.59984,0.1,1
-3.614,0.6,1418.066,1417.84,0.60002,0.1,1
-3.566,0.6,1417.758,1417.4,0.60011,0.1,1
-3.515,0.6,1417.557,1417.4,0.60002,0.1,1
-3.462,0.6,1417.362,1417.4,0.60003,0.1,1
-3.414,0.6,1417.261,1417.01,0.59995,0.1,1
-3.364,0.6,1417.062,1416.68,0.59997,0.1,1
-3.312,0.6,1416.865,1417.51,0.59997,0.1,1
-3.263,0.6,1416.657,1416.57,0.59997,0.1,1
-3.214,0.6,1416.361,1416.57,0.60009,0.1,1
-3.165,0.6,1416.066,1416.74,0.60031,0.1,1
-3.114,0.6,1415.861,1416.74,0.60018,0.1,1
-3.063,0.6,1415.662,1415.75,0.60013,0.1,1
-3.015,0.6,1415.458,1415.58,0.60007,0.1,1
-2.965,0.6,1415.258,1415.91,0.60004,0.1,1
-2.915,0.6,1415.016,1414.65,0.60024,0.1,1
-2.864,0.6,1414.969,1415.25,0.60009,0.1,1
-2.815,0.6,1414.919,1414.92,0.60008,0.1,1
-2.765,0.6,1414.968,1414.87,0.6,0.1,1
-2.715,0.6,1414.819,1413.83,0.60008,0.1,1
-2.664,0.6,1414.768,1413.83,0.60007,0.1,1
-2.616,0.6,1414.819,1413.83,0.59996,0.1,1
-2.565,0.6,1414.667,1413.83,0.60004,0.1,1
-2.513,0.6,1414.619,1413.83,0.60018,0.1,1
-2.463,0.6,1414.467,1413.94,0.60026,0.1,1
-2.415,0.6,1414.319,1413.83,0.60042,0.1,1
-2.366,0.6,1414.17,1414.43,0.60037,0.1,1
-2.316,0.6,1414.119,1413.77,0.60037,0.1,1
-2.264,0.6,1414.07,1414.7,0.60027,0.1,1
-2.214,0.6,1413.917,1414.7,0.60041,0.1,1
-2.165,0.6,1413.768,1414.7,0.60046,0.1,1
-2.115,0.6,1413.617,1414.16,0.60064,0.1,1
-2.066,0.6,1413.465,1414.05,0.60058,0.1,1
-2.013,0.6,1413.319,1413.99,0.60042,0.1,1
-1.964,0.6,1413.267,1413.99,0.60042,0.1,1
-1.914,0.6,1413.196,1413.99,0.60036,0.1,1
-1.865,0.6,1413.098,1413.06,0.60028,0.1,1
-1.816,0.6,1412.897,1412.29,0.60032,0.1,1
-1.764,0.6,1412.8,1412.45,0.60029,0.1,1
-1.714,0.6,1412.696,1412.29,0.60018,0.1,1
-1.663,0.6,1412.497,1412.29,0.60031,0.1,1
-1.615,0.6,1412.3,1412.29,0.60026,0.1,1
-1.565,0.6,1412.197,1411.68,0.60019,0.1,1
-1.513,0.6,1412.195,1411.9,0.6001,0.1,1
-1.464,0.6,1412,1412.34,0.60007,0.1,1
-1.414,0.6,1411.898,1412.34,0.60003,0.1,1
-1.364,0.6,1411.817,1411.79,0.60015,0.1,1
-1.315,0.6,1411.698,1411.74,0.6002,0.1,1
-1.264,0.6,1411.498,1411.74,0.60017,0.1,1
-1.215,0.6,1411.496,1411.74,0.6001,0.1,1
-1.164,0.6,1411.399,1410.53,0.59999,0.1,1
-1.113,0.6,1411.397,1411.02,0.59984,0.1,1
-1.065,0.6,1411.299,1411.02,0.59983,0.1,1
-1.011,0.6,1411.2,1411.02,0.59985,0.1,1
-0.962,0.6,1411.096,1410.64,0.59983,0.1,1
-0.914,0.6,1411.097,1410.36,0.59983,0.1,1
-0.864,0.6,1411,1410.36,0.59981,0.1,1
-0.811,0.6,1410.898,1410.36,0.59986,0.1,1
-0.762,0.6,1410.901,1410.64,0.59984,0.1,1
-0.711,0.6,1410.898,1410.47,0.59972,0.1,1
-0.66,0.6,1410.796,1410.47,0.59974,0.1,1
-0.61,0.6,1410.696,1410.31,0.59978,0.1,1
-0.559,0.6,1410.6,1409.98,0.59983,0.1,1
-0.511,0.6,1410.497,1410.58,0.59987,0.1,1
-0.461,0.6,1410.402,1409.82,0.5999,0.1,1
-0.41,0.6,1410.501,1409.98,0.59971,0.1,1
-0.361,0.6,1410.395,1410.8,0.59973,0.1,1
-0.311,0.6,1410.302,1410.31,0.59974,0.1,1
-0.26,0.6,1410.195,1410.58,0.5998,0.1,1
-0.209,0.6,1410.2,1409.38,0.59962,0.1,1
-0.16,0.6,1410.198,1409.65,0.59969,0.1,1
-0.111,0.6,1410.199,1409.21,0.59957,0.1,1
-0.064,0.6,1410.197,1409.87,0.59944,0.1,1
-0.013,0.6,1410.098,1410.31,0.59951,0.1,1
0.037,0.6,1410.095,1409.54,0.59956,0.1,1
0.087,0.6,1410.062,1409.54,0.59976,0.1,1
0.135,0.6,1410.1,1410.15,0.59979,0.1,1
0.185,0.6,1410.16,1409.65,0.59977,0.1,1
0.235,0.6,1410.31,1409.65,0.59974,0.1,1
0.288,0.6,1410.36,1409.65,0.59975,0.1,1
