攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-5,1.1,2246.058,2245.448,1.09999,0.1,1.166666667
-4.963,1.1,2246.058,2246.37,1.10002,0.1,1.166666667
-4.915,1.1,2245.978,2246.15,1.10001,0.1,1.166666667
-4.865,1.1,2244.97,2246.26,1.10005,0.1,1.166666667
-4.813,1.1,2244.188,2246.31,1.10001,0.1,1.166666667
-4.764,1.1,2243.152,2245.33,1.10006,0.1,1.166666667
-4.713,1.1,2242.271,2245.71,1.10009,0.1,1.166666667
-4.663,1.1,2241.152,2245.66,1.10013,0.1,1.166666667
-4.614,1.1,2240.17,2245.66,1.10021,0.1,1.166666667
-4.565,1.1,2238.97,2243.79,1.10024,0.1,1.166666667
-4.515,1.1,2238.087,2243.79,1.10026,0.1,1.166666667
-4.466,1.1,2237.188,2240.05,1.10019,0.1,1.166666667
-4.415,1.1,2236.369,2238.84,1.10023,0.1,1.166666667
-4.365,1.1,2235.369,2238.84,1.10026,0.1,1.166666667
-4.315,1.1,2234.552,2238.84,1.10014,0.1,1.166666667
-4.265,1.1,2233.451,2234.72,1.10029,0.1,1.166666667
-4.22,1.1,2232.467,2233.68,1.10033,0.1,1.166666667
-4.166,1.1,2231.531,2233.52,1.10038,0.1,1.166666667
-4.116,1.1,2230.332,2231.76,1.10049,0.1,1.166666667
-4.068,1.1,2229.132,2230.55,1.10064,0.1,1.166666667
-4.017,1.1,2228.033,2230.06,1.10065,0.1,1.166666667
-3.966,1.1,2226.932,2228.9,1.10068,0.1,1.166666667
-3.917,1.1,2225.968,2228.9,1.10062,0.1,1.166666667
-3.867,1.1,2224.999,2228.9,1.10069,0.1,1.166666667
-3.815,1.1,2224.115,2225.88,1.10073,0.1,1.166666667
-3.766,1.1,2223.4,2224.45,1.10058,0.1,1.166666667
-3.716,1.1,2222.629,2222.36,1.10057,0.1,1.166666667
-3.664,1.1,2221.843,2221.49,1.10052,0.1,1.166666667
-3.615,1.1,2221.015,2220.72,1.10047,0.1,1.166666667
-3.566,1.1,2220.501,2220.72,1.10036,0.1,1.166666667
-3.514,1.1,2219.8,2219.95,1.10024,0.1,1.166666667
-3.468,1.1,2219.114,2219.34,1.1003,0.1,1.166666667
-3.414,1.1,2218.4,2219.34,1.10017,0.1,1.166666667
-3.366,1.1,2217.914,2219.34,1.10015,0.1,1.166666667
