攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-4.684,1,2057.727944,2059.71,1.00063,0.1,1.166666667
-4.634,1,2057.015608,2059.71,1.00065,0.1,1.166666667
-4.584,1,2056.316353,2058.56,1.00065,0.1,1.166666667
-4.534,1,2055.616194,2057.84,1.00065,0.1,1.166666667
-4.486,1,2055.115973,2056.25,1.00037,0.1,1.166666667
-4.433,1,2054.715266,2055.59,1.00032,0.1,1.166666667
-4.382,1,2054.203706,2055.43,1.00033,0.1,1.166666667
-4.334,1,2053.39215,2054.55,1.00033,0.1,1.166666667
-4.283,1,2052.816713,2052.63,1.00038,0.1,1.166666667
-4.232,1,2052.303357,2052.08,1.00016,0.1,1.166666667
-4.183,1,2052.003849,2052.19,1,0.1,1.166666667
-4.132,1,2051.304094,2052.19,1.00013,0.1,1.166666667
-4.085,1,2050.50398,2050.32,1.00022,0.1,1.166666667
-4.032,1,2049.728216,2049.99,1.00041,0.1,1.166666667
-3.984,1,2048.791725,2050.32,1.00042,0.1,1.166666667
-3.932,1,2048.042924,2050.32,1.00057,0.1,1.166666667
-3.882,1,2047.292197,2050.32,1.00058,0.1,1.166666667
-3.833,1,2046.642126,2047.74,1.00053,0.1,1.166666667
-3.78,1,2046.403001,2046.91,1.00034,0.1,1.166666667
-3.732,1,2046.153094,2046.91,1.00012,0.1,1.166666667
-3.683,1,2045.70187,2045.32,1.0001,0.1,1.166666667
-3.63,1,2045.553352,2044.83,0.99977,0.1,1.166666667
-3.581,1,2045.402284,2044.83,0.99962,0.1,1.166666667
-3.532,1,2045.164267,2044.88,0.99949,0.1,1.166666667
-3.482,1,2044.902841,2044.5,0.99937,0.1,1.166666667
-3.43,1,2044.353114,2044.5,0.99948,0.1,1.166666667
-3.382,1,2043.403399,2044.5,0.99978,0.1,1.166666667
-3.332,1,2042.641692,2043.62,0.99993,0.1,1.166666667
-3.281,1,2041.803331,2043.62,1.00003,0.1,1.166666667
-3.231,1,2041.064327,2042.68,1.00018,0.1,1.166666667
-3.181,1,2040.802854,2042.68,0.99998,0.1,1.166666667
-3.131,1,2040.252392,2041.75,0.99988,0.1,1.166666667
-3.083,1,2039.891628,2041.75,0.9998,0.1,1.166666667
-3.031,1,2039.55239,2039.5,0.99973,0.1,1.166666667
-2.984,1,2038.91454,2039.5,0.99975,0.1,1.166666667
-2.933,1,2038.705865,2038.67,0.99969,0.1,1.166666667
-2.881,1,2038.306673,2038.01,0.99975,0.1,1.166666667
-2.834,1,2037.913842,2038.01,0.99979,0.1,1.166666667
-2.784,1,2037.514228,2037.68,0.99978,0.1,1.166666667
-2.735,1,2037.306342,2036.81,0.99969,0.1,1.166666667
-2.685,1,2037.00588,2036.81,0.99966,0.1,1.166666667
-2.635,1,2036.70601,2036.64,0.9996,0.1,1.166666667
-2.58,1,2036.305591,2036.04,0.99967,0.1,1.166666667
-2.531,1,2035.90561,2036.53,0.99969,0.1,1.166666667
-2.484,1,2035.714162,2036.53,0.9996,0.1,1.166666667
-2.433,1,2035.413961,2036.15,0.99961,0.1,1.166666667
-2.383,1,2034.897578,2035.43,0.99967,0.1,1.166666667
-2.335,1,2034.506856,2035.43,0.9997,0.1,1.166666667
-2.284,1,2034.014368,2034.94,0.99975,0.1,1.166666667
-2.228,1,2033.426082,2033.56,0.99987,0.1,1.166666667
-2.182,1,2033.005643,2033.84,1.00001,0.1,1.166666667
-2.133,1,2032.305974,2033.23,1.00004,0.1,1.166666667
-2.084,1,2031.913885,2032.8,1.00011,0.1,1.166666667
-2.032,1,2031.706017,2032.47,0.99999,0.1,1.166666667
-1.983,1,2031.405684,2031.81,0.99991,0.1,1.166666667
-1.934,1,2031.212215,2031.59,0.99982,0.1,1.166666667
-1.882,1,2031.200303,2031.2,0.99966,0.1,1.166666667
-1.833,1,2031.006143,2031.2,0.99974,0.1,1.166666667
-1.784,1,2030.612223,2029.94,0.99975,0.1,1.166666667
-1.732,1,2030.200061,2029.94,0.99979,0.1,1.166666667
-1.683,1,2030.006445,2029.72,0.99982,0.1,1.166666667
-1.633,1,2029.605609,2030.32,0.99995,0.1,1.166666667
-1.583,1,2029.206329,2029.83,1,0.1,1.166666667
-1.534,1,2028.705835,2029.28,1.00003,0.1,1.166666667
-1.483,1,2028.405982,2029.06,1.00014,0.1,1.166666667
-1.434,1,2027.911638,2028.24,1.00014,0.1,1.166666667
-1.382,1,2027.799582,2028.57,1.00002,0.1,1.166666667
-1.333,1,2027.60575,2028.29,0.99995,0.1,1.166666667
-1.284,1,2027.412472,2027.52,0.99987,0.1,1.166666667
-1.23,1,2027.540326,2027.52,0.99968,0.1,1.166666667
-1.184,1,2027.412469,2026.97,0.99954,0.1,1.166666667
-1.135,1,2027.40011,2026.64,0.99936,0.1,1.166666667
-1.083,1,2027.405999,2026.81,0.99931,0.1,1.166666667
-1.031,1,2027.351337,2026.81,0.9992,0.1,1.166666667
-0.984,1,2027.199628,2026.81,0.99923,0.1,1.166666667
-0.935,1,2027.251643,2026.48,0.9993,0.1,1.166666667
-0.884,1,2027.101692,2026.81,0.99934,0.1,1.166666667
-0.835,1,2027.149702,2026.81,0.99935,0.1,1.166666667
-0.786,1,2027.100654,2026.81,0.99948,0.1,1.166666667
-0.734,1,2027.051742,2026.59,0.9995,0.1,1.166666667
-0.685,1,2026.999708,2026.59,0.99954,0.1,1.166666667
-0.635,1,2026.950782,2026.59,0.99958,0.1,1.166666667
-0.584,1,2027.001619,2026.59,0.9996,0.1,1.166666667
-0.534,1,2026.851716,2026.59,0.9996,0.1,1.166666667
-0.484,1,2026.899685,2026.48,0.99963,0.1,1.166666667
-0.433,1,2026.650686,2027.08,0.99975,0.1,1.166666667
-0.385,1,2026.700697,2027.08,0.99983,0.1,1.166666667
-0.335,1,2026.750605,2027.08,0.99972,0.1,1.166666667
-0.284,1,2026.900679,2026.64,0.99963,0.1,1.166666667
-0.233,1,2027.051733,2026.64,0.99957,0.1,1.166666667
-0.185,1,2027.001647,2026.31,0.99954,0.1,1.166666667
-0.135,1,2027.150685,2026.31,0.99947,0.1,1.166666667
-0.085,1,2027.200729,2026.31,0.99953,0.1,1.166666667
-0.035,1,2027.150717,2027.03,0.99943,0.1,1.166666667
0.016,1,2027.3998,2026.26,0.99945,0.1,1.166666667
0.065,1,2027.548999,2026.92,0.99936,0.1,1.166666667
0.116,1,2027.797906,2026.92,0.99934,0.1,1.166666667
0.167,1,2027.747931,2027.52,0.99939,0.1,1.166666667
0.216,1,2027.799948,2027.3,0.9995,0.1,1.166666667
0.265,1,2027.947918,2027.69,0.99947,0.1,1.166666667
0.365,1,2027.948884,2027.69,0.9996,0.1,1.166666667
0.415,1,2027.998871,2028.18,0.99971,0.1,1.166666667
0.465,1,2027.748893,2027.63,0.99978,0.1,1.166666667
0.514,1,2027.798886,2027.63,0.99991,0.1,1.166666667
0.566,1,2027.647915,2028.24,1.00002,0.1,1.166666667
0.616,1,2027.797888,2027.58,1,0.1,1.166666667
0.665,1,2027.848838,2028.02,0.99999,0.1,1.166666667
0.714,1,2027.898933,2028.02,0.99997,0.1,1.166666667
0.764,1,2027.947947,2027.47,0.99995,0.1,1.166666667
0.816,1,2028.197937,2027.19,0.99989,0.1,1.166666667
0.865,1,2028.14993,2026.97,0.99987,0.1,1.166666667
0.914,1,2028.39892,2026.97,0.99981,0.1,1.166666667
0.965,1,2028.449967,2027.47,0.99973,0.1,1.166666667
1.015,1,2028.698927,2028.13,0.99971,0.1,1.166666667
1.067,1,2028.898507,2028.13,0.99976,0.1,1.166666667
1.116,1,2029.095193,2027.96,0.99977,0.1,1.166666667
1.164,1,2029.29903,2028.68,0.99983,0.1,1.166666667
1.217,1,2029.302635,2028.68,0.99998,0.1,1.166666667
1.265,1,2029.298862,2029.12,1.00007,0.1,1.166666667
1.319,1,2029.398706,2029.12,1.00006,0.1,1.166666667
1.37,1,2029.703214,2029.66,1.00006,0.1,1.166666667
1.421,1,2030.002864,2029.77,1,0.1,1.166666667
1.469,1,2030.199013,2029.99,1,0.1,1.166666667
1.517,1,2030.398791,2030.16,0.99999,0.1,1.166666667
1.571,1,2030.398863,2029.44,1.00006,0.1,1.166666667
1.62,1,2030.702906,2029.99,1.00003,0.1,1.166666667
1.671,1,2030.89506,2030.1,1.00007,0.1,1.166666667
1.72,1,2031.102869,2030.76,1.00006,0.1,1.166666667
1.767,1,2031.199081,2030.76,1.00005,0.1,1.166666667
1.819,1,2031.294686,2030.54,1.00007,0.1,1.166666667
1.871,1,2031.595247,2030.54,1.00012,0.1,1.166666667
1.919,1,2031.79493,2030.54,1.00002,0.1,1.166666667
1.966,1,2031.994766,2031.31,1.00005,0.1,1.166666667
2.017,1,2032.194795,2031.09,1.00009,0.1,1.166666667
2.067,1,2032.595136,2031.09,1.00003,0.1,1.166666667
2.118,1,2033.102848,2031.86,0.99997,0.1,1.166666667
2.169,1,2033.594768,2032.52,0.99992,0.1,1.166666667
2.219,1,2034.11043,2032.8,0.99985,0.1,1.166666667
2.268,1,2034.702239,2033.4,0.99979,0.1,1.166666667
2.318,1,2035.186605,2033.89,0.99975,0.1,1.166666667
2.369,1,2035.594547,2033.56,0.99973,0.1,1.166666667
2.418,1,2036.003461,2033.56,0.9998,0.1,1.166666667
2.469,1,2036.194569,2035.1,0.99993,0.1,1.166666667
2.518,1,2036.30305,2035.71,1.00013,0.1,1.166666667
2.568,1,2036.403047,2035.71,1.00027,0.1,1.166666667
2.617,1,2036.702743,2035.71,1.00037,0.1,1.166666667
2.667,1,2036.802681,2036.97,1.0005,0.1,1.166666667
2.717,1,2036.887219,2036.97,1.00065,0.1,1.166666667
2.767,1,2037.002719,2036.86,1.00078,0.1,1.166666667
2.818,1,2037.102994,2036.86,1.00077,0.1,1.166666667
2.867,1,2037.586369,2036.86,1.00077,0.1,1.166666667
2.917,1,2037.802582,2037.9,1.00072,0.1,1.166666667
2.967,1,2038.303323,2037.79,1.00057,0.1,1.166666667
3.018,1,2039.095005,2037.79,1.00037,0.1,1.166666667
3.066,1,2039.645269,2037.52,1.00019,0.1,1.166666667
3.115,1,2040.38614,2038.45,1.00008,0.1,1.166666667
3.164,1,2040.95411,2038.73,0.99995,0.1,1.166666667
3.216,1,2041.394942,2038.73,1.00001,0.1,1.166666667
3.265,1,2041.735716,2038.73,1.00012,0.1,1.166666667
3.316,1,2042.094281,2039.55,1.00003,0.1,1.166666667
3.365,1,2042.545344,2040.87,1.00003,0.1,1.166666667
3.415,1,2042.903546,2040.87,1.0001,0.1,1.166666667
3.467,1,2043.345588,2042.35,1.00017,0.1,1.166666667
3.515,1,2043.703769,2042.63,1.00013,0.1,1.166666667
3.564,1,2044.145455,2043.67,1.00018,0.1,1.166666667
3.614,1,2044.495202,2044.17,1.00019,0.1,1.166666667
3.664,1,2045.044956,2044.22,1.00011,0.1,1.166666667
3.715,1,2045.485692,2044.22,1.00015,0.1,1.166666667
3.765,1,2045.853526,2045.27,1.00015,0.1,1.166666667
3.816,1,2046.094872,2045.21,1.00027,0.1,1.166666667
3.866,1,2046.544619,2046.58,1.00026,0.1,1.166666667
3.915,1,2047.104005,2046.58,1.00019,0.1,1.166666667
3.97,1,2047.643759,2046.58,1.00015,0.1,1.166666667
4.015,1,2048.003971,2046.58,1.00009,0.1,1.166666667
4.065,1,2048.790992,2047.63,1.00001,0.1,1.166666667
4.119,1,2049.593294,2047.63,0.99986,0.1,1.166666667
4.168,1,2050.304368,2047.63,0.99986,0.1,1.166666667
4.219,1,2050.991992,2048.89,0.9998,0.1,1.166666667
4.27,1,2051.691435,2048.89,0.99974,0.1,1.166666667
4.317,1,2052.591673,2048.89,0.99957,0.1,1.166666667
4.369,1,2053.303614,2048.89,0.99961,0.1,1.166666667
4.419,1,2053.791593,2051.36,0.99965,0.1,1.166666667
4.469,1,2054.215661,2051.36,0.99978,0.1,1.166666667
4.52,1,2054.580577,2053.29,0.9999,0.1,1.166666667
4.567,1,2055.304274,2054.11,0.99996,0.1,1.166666667
4.62,1,2055.703863,2054.11,1.00004,0.1,1.166666667
4.668,1,2056.003988,2055.81,1.0002,0.1,1.166666667
4.72,1,2056.303342,2056.36,1.00038,0.1,1.166666667
4.767,1,2056.505209,2056.36,1.00049,0.1,1.166666667
4.819,1,2057.303851,2056.36,1.00035,0.1,1.166666667
4.869,1,2058.003961,2057.08,1.00028,0.1,1.166666667
4.92,1,2058.491195,2057.08,1.00032,0.1,1.166666667
4.966,1,2059.191612,2058.5,1.0003,0.1,1.166666667
5.018,1,2059.691497,2058.78,1.00023,0.1,1.166666667
5.068,1,2060.291859,2058.5,1.00022,0.1,1.166666667
5.117,1,2060.980882,2058.5,1.00005,0.1,1.166666667
5.167,1,2061.801873,2058.5,0.9998,0.1,1.166666667
5.219,1,2062.692274,2059.49,0.99964,0.1,1.166666667
5.268,1,2063.092298,2060.59,0.99974,0.1,1.166666667
5.318,1,2063.502866,2061.69,0.99997,0.1,1.166666667
5.367,1,2063.700935,2062.73,1.00001,0.1,1.166666667
5.417,1,2064.181586,2063.45,1,0.1,1.166666667
5.469,1,2064.901422,2063.67,0.99991,0.1,1.166666667
5.518,1,2065.292088,2065.15,0.99996,0.1,1.166666667
5.567,1,2066.301411,2065.15,0.99969,0.1,1.166666667
5.618,1,2067.201108,2066.08,0.99942,0.1,1.166666667
5.668,1,2068.091865,2065.64,0.99914,0.1,1.166666667
5.718,1,2068.982553,2066.74,0.99902,0.1,1.166666667
5.769,1,2069.881791,2067.24,0.99893,0.1,1.166666667
5.817,1,2070.502335,2067.68,0.99903,0.1,1.166666667
5.867,1,2070.802368,2069.05,0.99922,0.1,1.166666667
5.916,1,2070.992173,2070.04,0.99942,0.1,1.166666667
5.972,1,2071.301812,2071.47,0.99963,0.1,1.166666667
6.017,1,2071.401163,2071.47,0.99993,0.1,1.166666667
6.066,1,2071.54107,2071.47,1.00017,0.1,1.166666667
6.118,1,2071.979971,2072.46,1.0002,0.1,1.166666667
6.166,1,2072.452448,2072.46,1.00034,0.1,1.166666667
6.216,1,2072.690903,2072.46,1.00032,0.1,1.166666667
6.267,1,2073.441177,2072.46,1.00029,0.1,1.166666667
6.316,1,2073.890686,2072.46,1.00028,0.1,1.166666667
6.367,1,2074.441766,2072.46,1.00018,0.1,1.166666667
6.416,1,2074.9902,2073.17,1.00021,0.1,1.166666667
6.464,1,2075.841402,2073.66,0.99997,0.1,1.166666667
6.514,1,2076.690791,2074.38,0.99982,0.1,1.166666667
6.565,1,2077.351815,2074.38,0.99972,0.1,1.166666667
6.615,1,2078.290165,2075.31,0.99956,0.1,1.166666667
6.668,1,2079.050562,2076.47,0.99949,0.1,1.166666667
6.718,1,2079.779252,2077.51,0.99943,0.1,1.166666667
6.766,1,2080.540566,2077.51,0.99942,0.1,1.166666667
6.817,1,2080.590991,2077.51,0.99972,0.1,1.166666667
6.867,1,2080.952008,2080.53,0.99982,0.1,1.166666667
6.916,1,2081.391244,2080.53,1.00003,0.1,1.166666667
6.967,1,2081.751925,2080.53,1.00008,0.1,1.166666667
7.017,1,2082.091468,2081.85,1.00027,0.1,1.166666667
7.064,1,2082.190395,2082.84,1.0003,0.1,1.166666667
7.116,1,2082.299299,2082.84,1.00045,0.1,1.166666667
7.17,1,2082.678705,2082.84,1.0005,0.1,1.166666667
7.217,1,2082.798796,2082.84,1.00051,0.1,1.166666667
7.268,1,2083.399081,2082.84,1.00045,0.1,1.166666667
7.317,1,2084.098802,2082.89,1.00024,0.1,1.166666667
7.367,1,2084.699,2082.89,1.00004,0.1,1.166666667
7.416,1,2085.291212,2082.89,0.99988,0.1,1.166666667
7.467,1,2086.091229,2082.89,0.99973,0.1,1.166666667
7.515,1,2086.48371,2082.89,0.99971,0.1,1.166666667
7.565,1,2086.899695,2085.75,0.99981,0.1,1.166666667
7.617,1,2087.390875,2086.3,0.99969,0.1,1.166666667
7.665,1,2087.59949,2086.3,0.99985,0.1,1.166666667
7.717,1,2088.398622,2086.68,0.99964,0.1,1.166666667
7.769,1,2088.699432,2087.89,0.99981,0.1,1.166666667
7.818,1,2088.990483,2087.95,0.99986,0.1,1.166666667
7.87,1,2089.306737,2088.11,0.99976,0.1,1.166666667
7.919,1,2089.798981,2088.11,0.9998,0.1,1.166666667
7.966,1,2090.191504,2089.21,0.99984,0.1,1.166666667
8.015,1,2090.583179,2089.21,0.99986,0.1,1.166666667
8.066,1,2091.251355,2090.75,0.9998,0.1,1.166666667
8.118,1,2091.90134,2090.31,0.99965,0.1,1.166666667
8.171,1,2092.632033,2091.46,0.99955,0.1,1.166666667
8.217,1,2093.301478,2091.46,0.99941,0.1,1.166666667
8.265,1,2093.742163,2092.01,0.99949,0.1,1.166666667
8.316,1,2093.99195,2092.01,0.99963,0.1,1.166666667
8.366,1,2094.341551,2092.01,0.99966,0.1,1.166666667
8.416,1,2094.501557,2093.88,1.00001,0.1,1.166666667
8.467,1,2094.433182,2095.14,1.0003,0.1,1.166666667
8.519,1,2094.592242,2094.54,1.00056,0.1,1.166666667
8.568,1,2094.941944,2094.81,1.00046,0.1,1.166666667
8.618,1,2095.1926,2094.81,1.00052,0.1,1.166666667
8.668,1,2095.533169,2095.25,1.00043,0.1,1.166666667
