攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-4.846,0.75,1690.3419620000002,1689.47,0.7497199999999999,0.2,1
-4.75,0.75,1689.780738,1690.13,0.7498199999999999,0.2,1
-4.65,0.75,1689.2049969999994,1690.13,0.7498600000000001,0.2,1
-4.55,0.75,1688.368659,1690.13,0.75027,0.2,1
-4.45,0.75,1687.668596,1689.8,0.75046,0.2,1
-4.35,0.75,1686.704595,1689.09,0.75076,0.2,1
-4.25,0.75,1685.9044829999998,1689.09,0.7509600000000001,0.2,1
-4.15,0.75,1685.068516,1689.09,0.75115,0.2,1
-4.046,0.75,1684.104851,1689.09,0.7514,0.2,1
-3.948,0.75,1683.1051850000001,1685.57,0.7516,0.2,1
-3.8480000000000003,0.75,1682.0906,1685.57,0.75175,0.2,1
-3.7439999999999998,0.75,1681.076794,1685.57,0.7518699999999999,0.2,1
-3.6439999999999997,0.75,1680.076218,1681.78,0.75178,0.2,1
-3.5439999999999996,0.75,1679.176908,1680.41,0.75154,0.2,1
-3.4419999999999997,0.75,1678.3768059999998,1680.41,0.75124,0.2,1
-3.3480000000000003,0.75,1677.577123,1678.16,0.7510399999999999,0.2,1
-3.2460000000000004,0.75,1676.77664,1677.28,0.75093,0.2,1
-3.1439999999999997,0.75,1675.962677,1676.56,0.7509100000000001,0.2,1
-3.0439999999999996,0.75,1675.176628,1676.56,0.75073,0.2,1
-2.95,0.75,1674.476793,1674.7,0.75061,0.2,1
-2.8539999999999996,0.75,1673.830668,1674.7,0.7502300000000001,0.2,1
-2.7539999999999996,0.75,1673.5386119999994,1674.7,0.75007,0.2,1
-2.6519999999999997,0.75,1673.310672,1672.5,0.7497699999999999,0.2,1
-2.55,0.75,1673.030677,1672.0,0.74969,0.2,1
-2.452,0.75,1672.83042,1672.17,0.74943,0.2,1
-2.352,0.75,1672.63884,1671.73,0.74934,0.2,1
-2.254,0.75,1672.230895,1671.78,0.74936,0.2,1
-2.15,0.75,1672.118952,1671.78,0.74934,0.2,1
-2.052,0.75,1671.8305380000006,1671.13,0.74925,0.2,1
-1.954,0.75,1671.6187029999999,1671.13,0.74926,0.2,1
-1.8519999999999999,0.75,1671.2505310000001,1671.13,0.74938,0.2,1
-1.7519999999999998,0.75,1670.956856,1670.8,0.74952,0.2,1
-1.65,0.75,1670.6447679999999,1670.63,0.74961,0.2,1
-1.5519999999999998,0.75,1670.510603,1670.52,0.74958,0.2,1
-1.454,0.75,1670.216681,1670.52,0.74969,0.2,1
-1.3459999999999999,0.75,1669.750696,1670.8,0.74988,0.2,1
-1.25,0.75,1669.456733,1670.36,0.7500100000000001,0.2,1
-1.148,0.75,1669.050745,1670.36,0.7501,0.2,1
-1.05,0.75,1668.744678,1670.36,0.75013,0.2,1
-0.95,0.75,1668.456604,1670.36,0.75005,0.2,1
-0.85,0.75,1668.184695,1668.93,0.7500100000000001,0.2,1
-0.75,0.75,1668.082689,1668.1,0.74998,0.2,1
-0.65,0.75,1668.084746,1667.45,0.74987,0.2,1
-0.546,0.75,1668.084766,1667.45,0.74975,0.2,1
-0.44799999999999995,0.75,1667.984718,1667.45,0.7498,0.2,1
-0.35200000000000004,0.75,1667.980749,1667.45,0.74959,0.2,1
-0.25,0.75,1668.0826140000001,1667.01,0.74955,0.2,1
-0.152,0.75,1668.082722,1667.01,0.74948,0.2,1
-0.046,0.75,1668.0847310000001,1667.01,0.74946,0.2,1
0.048,0.75,1667.9807529999994,1667.12,0.7496,0.2,1
0.154,0.75,1668.000731,1667.12,0.74959,0.2,1
0.254,0.75,1668.000731,1667.12,0.74965,0.2,1
