攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-4.915,1.1,2245.97829,2246.15,1.10001,0.1,1.1666666666666667
-4.865,1.1,2244.970467,2246.26,1.10005,0.1,1.1666666666666667
-4.813,1.1,2244.1881550000007,2246.31,1.10001,0.1,1.1666666666666667
-4.763999999999999,1.1,2243.151622,2245.33,1.10006,0.1,1.1666666666666667
-4.713,1.1,2242.2705960000008,2245.71,1.10009,0.1,1.1666666666666667
-4.663,1.1,2241.1520809999997,2245.66,1.1001299999999998,0.1,1.1666666666666667
-4.614,1.1,2240.1699710000007,2245.66,1.1002100000000001,0.1,1.1666666666666667
-4.565,1.1,2238.969728,2243.79,1.1002399999999999,0.1,1.1666666666666667
-4.515,1.1,2238.087012,2243.79,1.10026,0.1,1.1666666666666667
-4.466,1.1,2237.188279,2240.05,1.10019,0.1,1.1666666666666667
-4.415,1.1,2236.369122,2238.84,1.1002299999999998,0.1,1.1666666666666667
-4.365,1.1,2235.3690260000008,2238.84,1.10026,0.1,1.1666666666666667
-4.315,1.1,2234.551799,2238.84,1.10014,0.1,1.1666666666666667
-4.265,1.1,2233.451485,2234.72,1.10029,0.1,1.1666666666666667
-4.22,1.1,2232.467331,2233.68,1.10033,0.1,1.1666666666666667
-4.166,1.1,2231.5314129999997,2233.52,1.10038,0.1,1.1666666666666667
-4.1160000000000005,1.1,2230.332127,2231.76,1.10049,0.1,1.1666666666666667
-4.0680000000000005,1.1,2229.132425,2230.55,1.10064,0.1,1.1666666666666667
-4.0169999999999995,1.1,2228.0331929999998,2230.06,1.10065,0.1,1.1666666666666667
-3.966,1.1,2226.932449,2228.9,1.1006799999999999,0.1,1.1666666666666667
-3.917,1.1,2225.968228,2228.9,1.1006200000000002,0.1,1.1666666666666667
-3.867,1.1,2224.999478,2228.9,1.10069,0.1,1.1666666666666667
-3.815,1.1,2224.115111,2225.88,1.10073,0.1,1.1666666666666667
-3.766,1.1,2223.399822,2224.45,1.10058,0.1,1.1666666666666667
-3.716,1.1,2222.628809,2222.36,1.10057,0.1,1.1666666666666667
-3.6639999999999997,1.1,2221.842817,2221.49,1.1005200000000002,0.1,1.1666666666666667
-3.615,1.1,2221.014573,2220.72,1.10047,0.1,1.1666666666666667
-3.5660000000000003,1.1,2220.501327,2220.72,1.10036,0.1,1.1666666666666667
-3.514,1.1,2219.7995300000002,2219.95,1.1002399999999999,0.1,1.1666666666666667
-3.468,1.1,2219.114411,2219.34,1.1003,0.1,1.1666666666666667
-3.4139999999999997,1.1,2218.3998269999997,2219.34,1.10017,0.1,1.1666666666666667
-3.366,1.1,2217.914048,2219.34,1.10015,0.1,1.1666666666666667
-3.315,1.1,2217.127617,2218.24,1.1001299999999998,0.1,1.1666666666666667
-3.265,1.1,2216.327811,2218.03,1.10019,0.1,1.1666666666666667
-3.215,1.1,2215.5132510000008,2217.09,1.10027,0.1,1.1666666666666667
-3.1660000000000004,1.1,2214.7005280000008,2216.65,1.10029,0.1,1.1666666666666667
-3.117,1.1,2213.900006,2216.65,1.10028,0.1,1.1666666666666667
-3.0669999999999997,1.1,2213.228736,2216.65,1.10025,0.1,1.1666666666666667
-3.0180000000000002,1.1,2212.513716,2214.56,1.1002299999999998,0.1,1.1666666666666667
-2.964,1.1,2212.1000670000008,2214.56,1.10008,0.1,1.1666666666666667
-2.915,1.1,2211.337955,2211.27,1.10008,0.1,1.1666666666666667
-2.867,1.1,2210.749986,2211.16,1.10005,0.1,1.1666666666666667
-2.818,1.1,2210.137518,2211.16,1.10009,0.1,1.1666666666666667
-2.764,1.1,2209.525256,2211.16,1.10005,0.1,1.1666666666666667
-2.716,1.1,2208.825522,2211.16,1.10004,0.1,1.1666666666666667
-2.667,1.1,2208.337731,2208.58,1.10002,0.1,1.1666666666666667
-2.615,1.1,2207.6499559999997,2207.64,1.10019,0.1,1.1666666666666667
-2.5639999999999996,1.1,2206.82584,2207.64,1.10012,0.1,1.1666666666666667
-2.5140000000000002,1.1,2206.251016,2206.16,1.10016,0.1,1.1666666666666667
-2.4659999999999997,1.1,2205.5372190000007,2205.67,1.10015,0.1,1.1666666666666667
-2.415,1.1,2204.938539,2205.67,1.10015,0.1,1.1666666666666667
