攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
4.652,0.7,1664.892602,1665.08,0.7006,0.2,1
4.756,0.7,1665.192606,1665.69,0.70064,0.2,1
4.854,0.7,1665.28483,1665.63,0.70068,0.2,1
4.956,0.7,1665.592878,1666.13,0.70064,0.2,1
5.056,0.7,1665.884657,1666.13,0.7005,0.2,1
5.154,0.7,1666.416406,1666.13,0.70026,0.2,1
5.256,0.7,1667.104761,1666.13,0.69998,0.2,1
5.354,0.7,1667.816352,1666.24,0.69981,0.2,1
5.45,0.7,1668.605181,1666.35,0.69954,0.2,1
5.554,0.7,1669.605004,1666.68,0.69906,0.2,1
5.654,0.7,1670.616818,1667.5,0.69888,0.2,1
5.754,0.7,1671.515923,1668.1,0.69893,0.2,1
5.85,0.7,1672.316237,1668.82,0.69903,0.2,1
5.954,0.7,1673.116187,1670.03,0.69911,0.2,1
6.054,0.7,1673.81693,1671.4,0.69911,0.2,1
6.156,0.7,1674.370863,1671.4,0.69925,0.2,1
6.258,0.7,1674.770871,1674.2,0.69942,0.2,1
6.358,0.7,1674.964801,1675.36,0.69979,0.2,1
6.458,0.7,1675.270898,1675.52,0.69986,0.2,1
6.556,0.7,1675.66499,1676.45,0.69989,0.2,1
6.658,0.7,1675.970848,1676.34,0.69993,0.2,1
6.75,0.7,1676.26466,1676.89,0.6999,0.2,1
6.852,0.7,1676.570811,1676.89,0.69995,0.2,1
6.948,0.7,1676.970702,1676.89,0.69979,0.2,1
7.05,0.7,1677.564715,1677,0.69944,0.2,1
7.146,0.7,1678.292919,1677.17,0.69929,0.2,1
7.748,0.7,1684.305308,1680.52,0.69858,0.2,1
7.852,0.7,1685.205022,1681.78,0.69871,0.2,1
7.95,0.7,1686.016893,1682.77,0.69891,0.2,1
8.05,0.7,1686.704311,1684.47,0.69922,0.2,1
8.152,0.7,1687.326661,1685.24,0.69943,0.2,1
8.25,0.7,1687.926772,1687.39,0.69949,0.2,1
8.35,0.7,1688.416846,1687.39,0.69972,0.2,1
8.446,0.7,1688.826983,1687.39,0.70004,0.2,1
8.548,0.7,1689.126828,1689.8,0.70023,0.2,1
8.65,0.7,1689.526867,1690.74,0.70016,0.2,1
8.748,0.7,1690.126836,1690.74,0.70014,0.2,1
8.846,0.7,1690.536692,1690.74,0.70024,0.2,1
8.946,0.7,1691.027105,1690.74,0.7,0.2,1
9.05,0.7,1691.516777,1691.23,0.70002,0.2,1
9.144,0.7,1691.938437,1691.12,0.69998,0.2,1
9.248,0.7,1692.43861,1691.29,0.69986,0.2,1
9.348,0.7,1692.946835,1691.29,0.6998,0.2,1
9.45,0.7,1693.546859,1692.27,0.69957,0.2,1
9.554,0.7,1694.146902,1692.49,0.69937,0.2,1
9.654,0.7,1694.646481,1692.93,0.69955,0.2,1
9.754,0.7,1694.946753,1693.37,0.69983,0.2,1
9.854,0.7,1695.346529,1693.37,0.69992,0.2,1
9.954,0.7,1695.647071,1694.47,0.70005,0.2,1
10.052,0.7,1696.046724,1695.41,0.70006,0.2,1
10.152,0.7,1696.118488,1695.41,0.69995,0.2,1
10.256,0.7,1696.118488,1696.28,0.70002,0.2,1
10.358,0.7,1696.018488,1696.78,0.70018,0.2,1
10.458,0.7,1695.818488,1696.78,0.70042,0.2,1
10.554,0.7,1695.618488,1696.78,0.70056,0.2,1
10.652,0.7,1695.418488,1696.83,0.70054,0.2,1
10.754,0.7,1695.518488,1696.67,0.70019,0.2,1
10.852,0.7,1695.718488,1696.06,0.69992,0.2,1
10.952,0.7,1695.918488,1695.9,0.6995,0.2,1
