攻角,MA,目标转速,实际转速,实际MA,角速度,截面积
-3.852,0.9,1986.258477,1986.82,0.90016,0.2,1.166666667
-3.752,0.9,1985.396152,1986.38,0.90013,0.2,1.166666667
-3.654,0.9,1984.214378,1986.49,0.90039,0.2,1.166666667
-3.552,0.9,1983.014073,1986.49,0.90048,0.2,1.166666667
-3.45,0.9,1981.895812,1985.39,0.90061,0.2,1.166666667
-3.35,0.9,1980.413954,1984.4,0.90096,0.2,1.166666667
-3.248,0.9,1978.913886,1984.4,0.90132,0.2,1.166666667
-3.15,0.9,1977.51405,1984.4,0.90153,0.2,1.166666667
-3.05,0.9,1976.114165,1984.4,0.90159,0.2,1.166666667
-2.95,0.9,1974.814174,1978.36,0.90167,0.2,1.166666667
-2.85,0.9,1973.756161,1977.7,0.90154,0.2,1.166666667
-2.75,0.9,1973.16778,1976.27,0.90132,0.2,1.166666667
-2.65,0.9,1972.667849,1973.58,0.90102,0.2,1.166666667
-2.552,0.9,1972.180495,1973.58,0.90073,0.2,1.166666667
-2.448,0.9,1971.756405,1970.67,0.90047,0.2,1.166666667
-2.348,0.9,1971.556226,1970.67,0.90013,0.2,1.166666667
-2.252,0.9,1971.355493,1968.58,0.89973,0.2,1.166666667
-2.148,0.9,1971.255545,1968.58,0.89942,0.2,1.166666667
-2.048,0.9,1971.055908,1968.58,0.89919,0.2,1.166666667
-1.956,0.9,1970.856415,1968.53,0.89901,0.2,1.166666667
-1.85,0.9,1970.621871,1968.53,0.89894,0.2,1.166666667
-1.748,0.9,1970.421801,1968.96,0.89907,0.2,1.166666667
-1.65,0.9,1970.015935,1968.86,0.89931,0.2,1.166666667
-1.548,0.9,1969.622075,1969.84,0.89952,0.2,1.166666667
-1.448,0.9,1969.11603,1969.57,0.89965,0.2,1.166666667
-1.346,0.9,1968.710116,1969.95,0.89982,0.2,1.166666667
-1.25,0.9,1968.315967,1969.95,0.89994,0.2,1.166666667
-1.146,0.9,1967.910153,1968.96,0.90006,0.2,1.166666667
-1.042,0.9,1967.409696,1968.8,0.90028,0.2,1.166666667
-0.942,0.9,1966.721915,1968.8,0.9004,0.2,1.166666667
-0.844,0.9,1966.451894,1967.92,0.90041,0.2,1.166666667
-0.742,0.9,1966.249926,1967.65,0.90037,0.2,1.166666667
-0.64,0.9,1966.151909,1966.33,0.90029,0.2,1.166666667
-0.542,0.9,1966.05186,1965.89,0.90027,0.2,1.166666667
-0.442,0.9,1965.851804,1965.67,0.90024,0.2,1.166666667
-0.342,0.9,1965.855952,1964.79,0.90019,0.2,1.166666667
-0.242,0.9,1965.855884,1964.9,0.89999,0.2,1.166666667
-0.142,0.9,1966.055783,1964.46,0.89984,0.2,1.166666667
-0.042,0.9,1966.1518,1964.46,0.89976,0.2,1.166666667
0.052,0.9,1966.153845,1964.46,0.8997,0.2,1.166666667
0.158,0.9,1966.175889,1964.85,0.89972,0.2,1.166666667
0.254,0.9,1966.075889,1964.79,0.89976,0.2,1.166666667
0.358,0.9,1966.075889,1964.63,0.89981,0.2,1.166666667
0.458,0.9,1966.075889,1965.45,0.8998,0.2,1.166666667
0.558,0.9,1966.075889,1965.28,0.89984,0.2,1.166666667
0.658,0.9,1966.075889,1965.28,0.8999,0.2,1.166666667
0.756,0.9,1966.275889,1965.56,0.89978,0.2,1.166666667
0.856,0.9,1966.275889,1966,0.89976,0.2,1.166666667
0.958,0.9,1966.275889,1966.11,0.89977,0.2,1.166666667
1.052,0.9,1966.275889,1965.89,0.89983,0.2,1.166666667
1.146,0.9,1966.236062,1965.78,0.8999,0.2,1.166666667
1.25,0.9,1966.542397,1965.78,0.90003,0.2,1.166666667
1.35,0.9,1966.841835,1966.11,0.90002,0.2,1.166666667
1.452,0.9,1967.341824,1966.82,0.89988,0.2,1.166666667
